  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 한국어 단어, koWord.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx kortermnum vocnum semnum nttnum pos chinese japanese korean
  6  idx : 각 데이터의 고유 순번
  7  kortermnum : KORTERM 개념번호
  8  vocnum : 동음 형용사에 대한 표제어 구분 순번
  9  semnum : 의미 구분 번호
  10  nttnum : NTT 사전에 등록된 개념일련번호 (출판물)
  11  pos : 형태소 태그
  12  chinese : 중국어
  13  japanese : 일본어
  14  korean : 한국어
  15 *************************************************************************************************************************/
270	12113121	0	0	1066	mncn			빗장나인
271	12113121	0	0	1066	mncn			약사감시원
272	11113192	0	0	300	mncn			상이군경
273	1111323	0	0	323	mncn			함대사령관
274	1111323	0	0	323	mncn			당직사령
275	1111323	0	0	323	mncn			참모장교
276	1111327	0	0	327	mncn			순국장병
277	1111327	0	0	327	mncn			귀환장병
278	1111327	0	0	327	mncn			전몰장병
279	11113271	0	0	328	mncn			군정장관
280	11113271	0	0	328	mncn			간호장교
281	11113271	0	0	328	mncn			배속장교
282	11113271	0	0	328	mncn			감찰장교
283	11113271	0	0	328	mncn			해군사관
284	11113271	0	0	328	mncn			개인참모
285	11113271	0	0	328	mncn			선봉대장
286	11113271	0	0	328	mncn			해역사령관
287	11113271	0	1	328	mncn			선임하사관
288	11113271	0	2	328	mncn			선임하사관
289	11113271	1	0	328	mncn			수송관
290	11113271	0	0	328	mncn			공군참모총장
291	11113271	0	0	328	mncn			감찰참모
292	11113271	0	0	328	mncn			국군기무사령관
293	11113271	0	0	328	mncn			요새사령관
294	11113271	0	0	328	mncn			당직사관
295	11113271	0	0	328	mncn			공보장교
296	11113271	0	0	328	mncn			관측장교
297	11113271	0	0	328	mncn			승마장교
298	11113271	0	0	328	mncn			학교배속장교
299	11113271	0	0	328	mncn			작전참모
300	11113272	0	0	329	mncn			풍기위병
301	11113272	0	0	329	mncn			창기병
302	11113272	0	0	329	mncn			요새포병
303	11113272	0	0	329	mncn			수마잡이
304	1111323	0	0	323	mncn			해양경찰청장
305	1211312	0	0	1065	mncn			본곁나인
306	1221291223	0	0	2039	mncn			안창치기
307	1111162322	0	0	216	mncn			말꾸러기
308	11113342	0	0	347	mncn			군사탐정
309	1211312	0	0	1065	mncn			수라왕
310	1111323	0	0	323	mncn			내무대신
311	11113323	0	0	340	mncn			축산주사보
312	11113323	0	0	340	mncn			측지주사보
313	12113121	0	0	1066	mncn			엄지꼭두쇠
314	122126222	0	0	1815	mncn			약시중
315	122128264	0	0	2006	mncn			직무대리
316	113221	0	0	761	mncn			증거방법
317	113112	0	0	552	mncn			기본조직
318	112121	0	0	429	mncn			남북대화사무국
319	11322611	0	0	865	mncn			사령방
320	112111	0	0	391	mncn			경찰지서
321	1121112	0	0	393	mncn			해양경찰청
322	1121112	0	0	393	mncn			순회심판소
323	1121112	0	0	393	mncn			순회재판소
324	1121112	0	0	393	mncn			중재재판소
325	1121112	0	0	393	mncn			수소법원
326	1121112	0	0	393	mncn			수탁법원
327	1121112	0	0	393	mncn			지방법원소년부지원
328	1121112	0	0	393	mncn			노동재판소
329	1121112	0	0	393	mncn			수소재판소
330	112113	0	0	404	mncn			뇌병원
331	112113	0	0	404	mncn			순회병원
332	112114	0	0	405	mncn			개방대학
333	112114	0	0	405	mncn			법과대학
334	112114	0	0	405	mncn			간호학교
335	112114	0	0	405	mncn			경찰종합학교
336	112114	0	0	405	mncn			귀족학교
337	112114	0	0	405	mncn			벽지학교
338	112114	0	0	405	mncn			성인학교
339	112114	0	1	405	mncn			종교학교
340	112114	0	0	405	mncn			종합학교
341	112114	0	0	405	mncn			직업학교
342	112114	0	0	405	mncn			직할학교
343	112114	0	0	405	mncn			상선학교
344	112114	0	0	405	mncn			체육대학
345	112114	0	0	405	mncn			국방대학
346	112114	0	0	405	mncn			상과대학
347	112114	0	0	405	mncn			실험대학
348	112114	0	0	405	mncn			해양대학
349	112114	0	0	405	mncn			공민학교
350	112114	0	0	405	mncn			공병학교
351	112114	0	0	405	mncn			헌병학교
352	112114	0	1	405	mncn			공업학교
353	112114	0	2	405	mncn			공업학교
354	112114	0	3	405	mncn			공업학교
355	112114	0	0	405	mncn			공장학교
356	112114	0	0	405	mncn			교도관학교
357	112114	0	0	405	mncn			단급학교
358	112114	0	0	405	mncn			단기사관학교
359	112114	0	0	405	mncn			산업학교
360	112114	0	0	405	mncn			상업학교
361	112114	0	0	405	mncn			생산학교
362	112114	0	0	405	mncn			수송학교
363	112114	0	0	405	mncn			승마학교
364	112114	0	0	405	mncn			시범학교
365	112114	0	0	405	mncn			실험학교
366	112114	0	0	405	mncn			심상소학교
367	112114	0	2	405	mncn			종교학교
368	112114	0	0	405	mncn			지방소방학교
369	112114	0	0	405	mncn			지역사회학교
370	1121151	0	0	407	mncn			에르미타즈미술관
371	1121152	0	0	408	mncn			순회문고
372	1121152	0	0	408	mncn			순회도서관
373	1121152	0	0	408	mncn			학교도서관
374	1121161	0	0	414	mncn			찰방역
375	11125	0	0	385	mncn			세계정부
376	123771	0	0	2602	mncn			학술단체
377	123211	0	0	2434	mncn			어업회사
378	11212	0	0	428	mncn			산업은행
379	11212	0	0	428	mncn			저축은행
380	11212	0	0	428	mncn			상호은행
381	11212	0	0	428	mncn			할인은행
382	1121224	0	0	434	mncn			땜가게
383	1121224	0	0	434	mncn			건재약국
384	112123	0	0	439	mncn			모체공장
385	112123	0	0	439	mncn			방직공장
386	12121133	0	0	1164	mncn			백지동맹
387	12121133	0	0	1164	mncn			계선동맹
388	12121133	0	0	1164	mncn			수전동맹
389	11126	0	0	386	mncn			동갑계
390	123771	0	0	2602	mncn			정태집단
391	123771	0	0	2602	mncn			녹림당
392	123771	0	0	2602	mncn			등질집단
393	123771	0	0	2602	mncn			자연집단
394	11224	0	1	462	mncn			자유세계
395	11225	0	0	463	mncn			우주대국
396	12375	0	0	2597	mncn			수다식구
397	12375	0	0	2597	mncn			수다식솔
398	112132	0	0	447	mncn			후취처가
399	11322611	0	1	865	mncn			시삼촌댁
400	11322611	0	1	865	mncn			시외삼촌댁
401	122128265	0	0	2007	mncn			수도시설
402	123831	0	0	2616	mncn			양조시험소
403	11322611	0	0	865	mncn			수마노탑
404	111212	0	0	365	mncn			행정재판소
405	112114	0	0	405	mncn			생활학교
406	1211112	0	0	1006	mncn			신경내과
407	111214	0	0	367	mncn			소아외과
408	111214	0	0	367	mncn			야간병원
409	1211112	0	0	1006	mncn			교양학부
410	111214	0	0	367	mncn			병기학교
411	111214	0	0	367	mncn			병참학교
412	111214	0	0	367	mncn			보병학교
413	111214	0	0	367	mncn			부관학교
414	111214	0	0	367	mncn			자동차학원
415	12363	2	0	2567	mncn			추월선
416	1238D	0	0	2669	mncn			자갈길
417	1238D	0	0	2669	mncn			굴길
418	1238D	0	0	2669	mncn			촌길
419	1123111124	0	0	478	mncn			언덕바지
420	1238D	0	0	2669	mncn			기차선로
421	11322911	0	0	988	mncn			마차철도
422	11322911	0	0	988	mncn			밤철도
423	11322911	0	0	988	mncn			증기철도
424	1132261211	0	0	868	mncn			본부사령실
425	11111211	0	0	48	mncn			남스님
426	11322611	0	0	865	mncn			한복집
427	11221	0	0	459	mncn			시굴광구
428	11231114	0	0	490	mncn			연안탄전
429	112132	0	0	447	mncn			쇠마구간
430	11322611	0	2	865	mncn			달개집
431	123211	0	0	2434	mncn			솜틀집
432	113227115	0	0	900	mncn			숯가마
433	113227115	0	0	900	mncn			숯구덩이
434	11322611	0	0	865	mncn			염왕궁
435	11322611	0	0	865	mncn			조선집
436	11322611	0	0	865	mncn			ㄱ자집
437	11322611	0	0	865	mncn			ㄷ자집
438	11322611	0	0	865	mncn			기생방
439	11322611	0	0	865	mncn			호두각집
440	11322611	0	0	865	mncn			길갓집
441	11322611	2	0	865	mncn			사갓집
442	11322611	0	0	865	mncn			굴집
443	11322611	0	0	865	mncn			눗집
444	11322611	0	0	865	mncn			말집
445	11322611	0	0	865	mncn			전셋집
446	11322611	0	0	865	mncn			구윗집
447	11322611	0	0	865	mncn			다세대주택
448	11322611	0	0	865	mncn			시범주택
449	11322611	0	0	865	mncn			굴피집
450	1132261211	0	1	868	mncn			손님방
451	1132261211	0	2	868	mncn			손님방
452	11222	0	0	460	mncn			추적기지
453	1238	0	0	2610	mncn			노상주차장
454	11322611	0	0	865	mncn			자동차차고
455	1132261216	0	0	873	mncn			이동무대
456	12325	0	0	2441	mncn			산밑식물대
457	12381	0	0	2611	mncn			채굴공간
458	12381	0	0	2611	mncn			혹성공간
459	12382	0	0	2614	mncn			혹성대기권
460	12382	0	2	2614	mncn			세력범위
461	11225	0	0	463	mncn			국가영역
462	112312111	0	0	513	mncn			열대강우림
463	112312111	0	0	513	mncn			열대우림
464	112312111	0	0	513	mncn			온대혼합림
465	11232	0	0	526	mncn			행성대기권
466	1123211	0	0	528	mncn			해저유전
467	1123211	0	0	528	mncn			해저탄전
468	11111322	0	0	76	mncn			떼과부
469	123831	0	0	2616	mncn			산대판
470	123831	0	0	2616	mncn			산디판
471	12113123	0	0	1068	mncn			이북오도
472	11231211	0	0	512	mncn			수풀땅
473	1123112	0	0	507	mncn			구산팔해
474	123873	0	0	2641	mncn			고봉정상
475	11111364	0	0	110	mncn			조카사위
476	11111364	0	0	110	mncn			종사위
477	111116151	0	0	195	mncn			호걸남자
478	111131163	0	0	249	mncn			남배우
479	111112231	0	0	58	mncn			엄지머리
480	111112231	0	0	58	mncn			엄지머리총각
481	11111321	0	0	75	mncn			막냇사위
482	111113311	0	1	79	mncn			아이아버지
483	111113311	0	0	79	mncn			애아범
484	111113311	0	0	79	mncn			애아비
485	111113411	0	0	87	mncn			간신적자
486	1111135	0	0	93	mncn			동모형
487	112312112	0	0	514	mncn			앞들
488	112312112	0	0	514	mncn			습지초원
489	12113123	0	0	1068	mncn			에비아섬
490	1111136	0	0	100	mncn			시누올케
491	1111136	0	0	100	mncn			시누이올케
492	1111136	0	0	100	mncn			시뉘올케
493	11111364	0	0	110	mncn			조카며느리
494	1111141232	0	0	129	mncn			기생첩
495	1111141232	0	0	129	mncn			노비면천첩
496	1111141232	0	0	129	mncn			노리개첩
497	1111141321	0	0	135	mncn			안손님
498	111114242	0	0	149	mncn			동자아치
499	111114242	0	0	149	mncn			동자어미
500	111115411	0	0	163	mncn			신선여왕
501	111115442	0	0	176	mncn			직업여성
502	1235221	0	0	2539	mncn			망문과부
503	11113212	0	0	321	mncn			공작부인
504	111112232	0	0	59	mncn			촌년
505	111112232	0	0	59	mncn			규중처자
506	111112232	0	0	59	mncn			규중처녀
507	111112252	0	0	65	mncn			이모할머니
508	111112321	0	0	69	mncn			바깥어른
509	11111322	0	1	76	mncn			가정부인
510	11111322	0	2	76	mncn			가정부인
511	11111322	0	0	76	mncn			전실며느리
512	11111322	0	0	76	mncn			기취첩
513	11111322	0	0	76	mncn			장가처
514	11111322	0	0	76	mncn			마당과부
515	11111322	0	0	76	mncn			뒷방마누라
516	11111322	0	0	76	mncn			첩며느리
517	11111322	0	0	76	mncn			당가신부
518	111113312	0	0	80	mncn			젖어머니
519	111113312	0	1	80	mncn			아이어머니
520	111113312	0	0	80	mncn			애어머니
521	111113312	0	0	80	mncn			애어멈
522	111113512	0	0	96	mncn			아랫누이
523	1238513	0	0	2625	mncn			다장애해저
524	11111222	0	0	54	mncn			세례아동
525	11111222	0	0	54	mncn			말머리아이
526	112127	0	0	443	mncn			복숭아밭
527	112322	0	2	532	mncn			하늘땅
528	1123213	0	0	530	mncn			금오옥토
529	123211	0	0	2434	mncn			속간잡종
530	123211	0	0	2434	mncn			연안대군집
531	123211	0	0	2434	mncn			연안생물
532	123211	0	0	2434	mncn			연안동물
533	1232	0	0	2432	mncn			규각해면류
534	11322911	0	1	988	mncn			마곗말
535	11322911	0	2	988	mncn			마곗말
536	11322514	0	0	843	mncn			햇닭
537	1111162323	0	0	217	mncn			촉법소년
538	11322513	0	0	842	mncn			손꽁치
539	11322513	0	0	842	mncn			달기사리
540	11322513	0	0	842	mncn			씨은어
541	11322513	0	0	842	mncn			바닷물조개
542	11322513	0	0	842	mncn			민물조개
543	11322513	0	0	842	mncn			바닷조개
544	113121	0	0	672	mncn			초목곤충
545	11111341	0	0	86	mncn			노인자제
546	123761	0	0	2599	mncn			전신만신
547	113122	0	0	686	mncn			세포소기관
548	1131228	0	0	705	mncn			표피조직
549	122323213	0	0	2419	mncn			길마머리
550	12372	0	0	2587	mncn			두개용량
551	1221141	0	1	1344	mncn			좁쌀눈
552	1235113	0	0	2512	mncn			동태눈
553	123762	0	0	2600	mncn			혓줄기
554	12211262	0	0	1247	mncn			장구통배
555	1238B2	0	0	2655	mncn			어깨통
556	1238B3	0	0	2660	mncn			손살피
557	123533	0	0	2563	mncn			봉충다리
558	113122	0	0	686	mncn			생식기관
559	123762	0	0	2600	mncn			허파꼬리
560	12326	0	0	2442	mncn			순환계통
561	123762	0	0	2600	mncn			시상상부
562	123762	0	0	2600	mncn			시상후부
563	1238B1	0	0	2654	mncn			신경중추
564	122323213	0	0	2419	mncn			기름혹
565	122323213	0	2	2419	mncn			삼꽃
566	1131112	0	1	538	mncn			도가머리
567	12231112112	0	0	2318	mncn			동종용혈
568	11321225	0	0	755	mncn			항체혈청
569	11321225	0	0	755	mncn			수역혈청
570	121142	0	0	1113	mncn			지급증서
571	121142	0	0	1113	mncn			차지증서
572	121142	0	0	1113	mncn			처분증서
573	121142	0	1	1113	mncn			짐표
574	121142	0	2	1113	mncn			짐표
575	11322737	0	0	934	mncn			소액지폐
576	121142	0	0	1113	mncn			수지일람표
577	121142	0	0	1113	mncn			결산표
578	121142	0	0	1113	mncn			담보어음
579	121142	0	0	1113	mncn			지급어음
580	121142	0	0	1113	mncn			물권증권
581	121142	0	0	1113	mncn			지시증권
582	121142	0	0	1113	mncn			증서채권
583	121142	0	0	1113	mncn			기업공채
584	121142	0	0	1113	mncn			기입공채
