  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 한국어 형용사 격틀, koAdjFrame.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx vocnum semnum nttnum pos chinese japanese korean sentpattern n1con n1conn n1hyper n1noun n1josa n2con n2conn n2hyper n2noun n2josa n3con n3conn n3hyper n3noun n3josa n4con n4conn n4hyper n4noun n4josa
  6  idx : 각 데이터의 고유 순번
  7  vocnum : 동음 형용사에 대한 표제어 구분 순번
  8  semnum : 의미 구분 번호
  9  nttnum : NTT 사전에 등록된 개념일련번호 (출판물)
  10  pos : 형태소 태그
  11  chinese : 중국어
  12  japanese : 일본어
  13  korean : 한국어
  14  sentpattern : 문장 패턴
  15  n1con : 첫번째 인자가 속하는 개념번호
  16  n1conn : 첫번째 인자가 속하는 KORTERM 개념번호 
  17  n1hyper : 첫번째 인자의 개념명
  18  n1noun : 첫번째 인자에 위치할 수 있는 명사
  19  n1josa : 첫번째 인자에 대한 조사
  20  n2con : 두번째 인자가 속하는 개념번호
  21  n2conn : 두번째 인자가 속하는 KORTERM 개념번호 
  22  n2hyper : 두번째 인자의 개념명
  23  n2noun : 두번째 인자에 위치할 수 있는 명사
  24  n2josa : 두번째 인자에 대한 조사
  25  n3con : 세번째 인자가 속하는 개념번호
  26  n3conn : 세번째 인자가 속하는 KORTERM 개념번호 
  27  n3hyper : 세번째 인자의 개념명
  28  n3noun : 세번째 인자에 위치할 수 있는 명사
  29  n3josa : 세번째 인자에 대한 조사
  30  n4con : 네번째 인자가 속하는 개념번호
  31  n4conn : 네번째 인자가 속하는 KORTERM 개념번호 
  32  n4hyper : 네번째 인자의 개념명
  33  n4noun : 네번째 인자에 위치할 수 있는 명사
  34  n4josa : 네번째 인자에 대한 조사
  35 *************************************************************************************************************************/
245	0	1	1312,3114,3125	pa			가련하다	이/가	2539	1235221	신상	처지	이/가															
246	0	1	1312,3114,3125	pa			가련하다	이/가				춘향	이/가															
247	0	1	1312,3114,3125	pa			가련하다	이/가	69	111112321	병자	환자	이/가															
248	0	1	2608	pa			가볍다	이/가	908	113227134	봉투	가방	이/가															
249	0	1	2608	pa			가볍다	이/가	780	11322241	철물	강철	이/가															
250	0	1	2608	pa			가볍다	이/가	2446	123321	근본/기원	기운	이/가															
251	0	1	2608	pa			가볍다	이/가				나	이/가															
252	0	1	2608	pa			가볍다	이/가	63	11111225	노인	노인	이/가															
253	0	1	2608	pa			가볍다	이/가	737	113212151	티끌	먼지	이/가															
254	0	1	2608	pa			가볍다	이/가	964 969		원동기,전력기기	모터	이/가															
255	0	1	2608	pa			가볍다	이/가	552	113112	동물(부분)	몸	이/가															
1	0	1	2663	pa			가깝다	N1에	873	1132261216	가옥(부분<기타 장소>))	무대	N1에															
10	0	1	2663	pa			가깝다	이/가	415	1121162	항구	부두	이/가															
100	0	5	2460	pa			가깝다	이/가 N2에	1406	12211741	인식	인식	이/가	1386	122115A	신앙	미신	N2에										
101	0	5	2460	pa			가깝다	이/가 N2에				일당 독재	이/가				~의 망령	N2에										
102	0	5	2460	pa			가깝다	이/가 N2에	711	1132113	원자	전자	이/가	552	113112	동물(부분)	핵	N2에										
103	0	5	2460	pa			가깝다	이/가 N2에	1250	12211281	수면	최면	이/가	220	111121	신불	신기	N2에										
104	0	5	2460	pa			가깝다	이/가 N2에	1060 1675		무용,무용/연극/제예	춤사위	이/가	1562	1221212	전신동작	몸부림	N2에										
105	0	5	2460	pa			가깝다	이/가 N2에				하나	이/가				비구상	N2에										
106	0	5	2460	pa			가깝다	이/가 N2에				현종	이/가				15세	N2에										
