10600	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	378	1112215	회	조직위원회	組織委員会	이/가	2184	12222611	나가기	나들이	外出	을/를												
10601	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	378	1112215	회	조직위원회	組織委員会	이/가	2185	12222612	들어가기	입원	入院	을/를												
10602	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1388	1221161	배움	공부	勉強	을/를												
10603	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1388	1221161	배움	과외	課外	을/를												
10604	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1388	1221161	배움	실습	実習	을/를												
10605	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1388	1221161	배움	연수	研修	을/를												
10606	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1389	1221162	연습	레슨	レッスン	을/를												
10607	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1389	1221162	연습	훈련	訓練	을/를												
10608	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1472	122118118	관람	구경	見物	을/를												
10609	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1485	12211821	읽기	독서	読書	을/를												
10610	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1590	122122212	먹음	단식	断食	을/를												
10611	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1591	12212222	식사	식사	食事	을/를												
10612	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1593	12212231	거주	정착	定着	을/를												
10613	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1593	12212231	거주	하숙	下宿	을/를												
10614	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1606	122122511	휴양	몸보신	養生	을/를												
10615	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1610	122122522	이발	삭발	丸刈り	을/를												
10616	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1611	122122523	목욕	목욕	沐浴	을/를												
10617	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1639	122123315	수험	재수	浪人	을/를												
10618	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1659	12212411	여행	여행	旅行	을/를												
10619	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1660	12212412	유람	관광	観光	을/를												
10620	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1663	122124211	산책	산책	散策	을/를												
10621	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1746	122125321	가입	참석	出席	을/를												
10622	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	1808	122126212	교육	교육	教育	을/를												
10623	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	2160	122225631	도망	피난	避難	을/를												
10624	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	2184	12222611	나가기	나들이	外出	을/를												
10625	0	0	12212624	7	pv-t	하게끔돌봐주다		叫,使,要	させる	시키다	5	11111	인간			이/가	2185	12222612	들어가기	입원	入院	을/를												
10626	0	0	12212624	22	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1800	1221261421	구인	동원	動員	을/를	5	11111	인간			에/에게	2611	12381	위치	위치	位置	에
10627	0	0	12212624	22	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2427	12312	분포	배치	配置	을/를	5	11111	인간			에/에게				부서	部署	에
10628	0	0	12212624	22	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2427	12312	분포	배치	配置	을/를	5	11111	인간			에/에게	2611	12381	위치	위치	位置	에
10629	0	0	12212624	23	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2164	12222571	전진	진출	進出	을/를				본선		에						
10630	0	0	12212624	25	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1736	1221252332	금지	금지	禁止	을/를	5	11111	인간			에게						
10631	0	0	12212624	25	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1830	122126262	해방	해제	解除	을/를	5	11111	인간			에게						
10632	0	0	12212624	25	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2132	122225121	출발	출발	出発	을/를	5	11111	인간			에게						
10633	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1009	1211122	의견	입조심		을/를	5	11111	인간			에게						
10634	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1427	12211773	탐색	조사	調査	을/를	5	11111	인간			에게						
10635	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1476	12211811C	파수	감시	監視	을/를	5	11111	인간			에게						
10636	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1583	12212211	치장	무장	武装	을/를	5	11111	인간			에게						
10637	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1695	122125131	면회	매복	待ち伏せ	을/를	5	11111	인간			에게						
10638	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1702	122125151	초대	안내	案内	을/를	5	11111	인간			에게						
10639	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1788	1221261232	유치<공안>	하옥	投獄	을/를	5	11111	인간			에게						
10640	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1863	12212635	위협	데모	デモ	을/를	5	11111	인간			에게						
10641	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1915	122127C23	변상	변상	弁償	을/를	5	11111	인간			에게						
10642	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1919	122127D3	송부	후송	後送	을/를	5	11111	인간			에게						
10643	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2067	12222111	출현	등장	登場	을/를	5	11111	인간			에게						
10644	0	0	12212624	26	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2162	122225633	추격	미행	尾行	을/를	5	11111	인간			에게						
10645	0	0	12212624	23	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2067	12222111	출현	출현	出現	을/를	5	11111	인간		경기	에서//로부터						
10646	0	0	12212624	24	pv-t			叫,使,要	させる	시키다	363	11121	기관	보건당국	保健当局	이/가	1835	122126273	장려	격리	激励	을/를	69	111112321	병자	환자	患者	에서//로부터						
10647	0	0	12212624	24	pv-t			叫,使,要	させる	시키다	363	11121	기관	보건당국	保健当局	이/가	2085	12222129	제거	배제	排除	을/를	69	111112321	병자	환자	患者	에서//로부터						
10648	0	0	12212624	24	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1831	122126263	면제	제외	除外	을/를	69	111112321	병자	환자	患者	에서//로부터						
10649	0	0	12212624	24	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2085	12222129	제거	배제	排除	을/를	69	111112321	병자	환자	患者	에서//로부터						
10650	0	0	12212624	24	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2244	12222821	분리	분리	分離	을/를				세포		에서//로부터						
10651	0	0	12212624	24	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1831	122126263	면제	제외	除外	을/를				선상		에서//로부터				용의자	容疑者	에
10652	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1373	12211563	의지<집착/체념>	관철	貫徹	을/를	1009	1211122	의견	생각	考え	을/를						
10653	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1373	12211563	의지<집착/체념>	관철	貫徹	을/를	1020	1211131	논리	이론	理論	을/를						
10654	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1373	12211563	의지<집착/체념>	관철	貫徹	을/를	1516	1221191433	제안	제의	提案	을/를						
10655	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1373	12211563	의지<집착/체념>	관철	貫徹	을/를	1717	122125211	계약	협정	協定	을/를						
10656	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1444	122117933	의결	가결	可決	을/를	1516	1221191433	제안	제의	提案	을/를						
10657	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1826	122126251	규제	억제	抑制	을/를	1266	12211316	공포	불안	不安	을/를						
10658	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1826	122126251	규제	억제	抑制	을/를	1340	12211343	동경	그리움	懐かしさ	을/를						
10659	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1826	122126251	규제	억제	抑制	을/를	1516	1221191433	제안	제의	提案	을/를						
10660	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1826	122126251	규제	억제	抑制	을/를	2406	1223221	호흡	호흡	呼吸	을/를						
10661	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2072	12222116	노출	노출	露出	을/를	1009	1211122	의견	생각	考え	을/를						
10662	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2072	12222116	노출	노출	露出	을/를	1020	1211131	논리	이론	理論	을/를						
10663	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2072	12222116	노출	노출	露出	을/를	1266	12211316	공포	불안	不安	을/를						
10664	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2072	12222116	노출	노출	露出	을/를	1340	12211343	동경	그리움	懐かしさ	을/를						
10665	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2072	12222116	노출	노출	露出	을/를	1683	12212511	사귐	관계	関係	을/를						
10666	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2079	12222123	멸망	멸종	絶滅	을/를				생태계	生態系	을/를						
10667	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2082	12222126	불성립	결렬	決裂	을/를	1516	1221191433	제안	제의	提案	을/를						
10668	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2082	12222126	불성립	결렬	決裂	을/를	1683	12212511	사귐	관계	関係	을/를						
10669	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2082	12222126	불성립	결렬	決裂	을/를	1717	122125211	계약	협정	協定	을/를						
10670	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2083	12222127	폐지	해소	解消	을/를	1266	12211316	공포	불안	不安	을/를						
10671	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2083	12222127	폐지	해소	解消	을/를	1340	12211343	동경	그리움	懐かしさ	을/를						
10672	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를				생태계	生態系	을/를						
10673	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를	1009	1211122	의견	생각	考え	을/를						
10674	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를	1020	1211131	논리	이론	理論	을/를						
10675	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를	1683	12212511	사귐	관계	関係	을/를						
10676	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를	1717	122125211	계약	협정	協定	을/를						
10677	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를	2406	1223221	호흡	호흡	呼吸	을/를						
10678	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2089	12222311	변화	변화	変化	을/를	2491	1234121	품질	질	質	을/를						
10679	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	승화	昇華	을/를	1009	1211122	의견	생각	考え	을/를						
10680	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	승화	昇華	을/를	1020	1211131	논리	이론	理論	을/를						
10681	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	승화	昇華	을/를	1266	12211316	공포	불안	不安	을/를						
10682	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	승화	昇華	을/를	1340	12211343	동경	그리움	懐かしさ	을/를						
10683	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	승화	昇華	을/를	1683	12212511	사귐	관계	関係	을/를						
10684	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	심화	深化	을/를	1009	1211122	의견	생각	考え	을/를						
10685	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	심화	深化	을/를	1020	1211131	논리	이론	理論	을/를						
10686	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	심화	深化	을/를	1266	12211316	공포	불안	不安	을/를						
10687	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	심화	深化	을/를	1340	12211343	동경	그리움	懐かしさ	을/를						
10688	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	심화	深化	을/를	1683	12212511	사귐	관계	関係	을/를						
10689	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	개선	改善	을/를				생태계	生態系	을/를						
10690	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	개선	改善	을/를	1009	1211122	의견	생각	考え	을/를						
10691	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	개선	改善	을/를	1020	1211131	논리	이론	理論	을/를						
10692	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	개선	改善	을/를	1683	12212511	사귐	관계	関係	을/를						
10693	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	개선	改善	을/를	1717	122125211	계약	협정	協定	을/를						
10694	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	개선	改善	을/를	2491	1234121	품질	질	質	을/를						
10695	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	향상	向上	을/를	1009	1211122	의견	생각	考え	을/를						
10696	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	향상	向上	을/를	1020	1211131	논리	이론	理論	을/를						
10697	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	향상	向上	을/를	1266	12211316	공포	불안	不安	을/를						
10698	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	향상	向上	을/를	1683	12212511	사귐	관계	関係	을/를						
10770	0	0	12212624	21	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1579	1221215	손동작/etc	악수	握手	을/를	5	11111	인간			을/를						
10699	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	향상	向上	을/를	1717	122125211	계약	협정	協定	을/를						
10700	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2094	12222341	개혁	향상	向上	을/를	2491	1234121	품질	질	質	을/를						
10701	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2095	12222342	회복	환원	還元	을/를	1009	1211122	의견	생각	考え	을/를						
10702	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2095	12222342	회복	환원	還元	을/를	1020	1211131	논리	이론	理論	을/를						
10703	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2095	12222342	회복	환원	還元	을/를	1683	12212511	사귐	관계	関係	을/를						
10704	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2186	1222262	꺼내기/넣기	환기	換気	을/를	1009	1211122	의견	생각	考え	을/를						
10705	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2186	1222262	꺼내기/넣기	환기	換気	을/를	1009	1211122	의견	주의	注意	을/를						
10706	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2186	1222262	꺼내기/넣기	환기	換気	을/를	1516	1221191433	제안	제의	提案	을/를						
10707	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2186	1222262	꺼내기/넣기	환기	換気	을/를	1683	12212511	사귐	관계	関係	을/를						
10708	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2234	12222814	통일	통일	統一	을/를	1009	1211122	의견	생각	考え	을/를						
10709	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2234	12222814	통일	통일	統一	을/를	1020	1211131	논리	이론	理論	을/를						
10710	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2234	12222814	통일	통일	統一	을/를	2491	1234121	품질	질	質	을/를						
10711	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2252	1222291	파괴	파괴	破壊	을/를				생태계	生態系	을/를						
10712	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2252	1222291	파괴	파괴	破壊	을/를	1020	1211131	논리	이론	理論	을/를						
10713	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2252	1222291	파괴	파괴	破壊	을/를	1683	12212511	사귐	관계	関係	을/를						
10714	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2252	1222291	파괴	파괴	破壊	을/를	1717	122125211	계약	협정	協定	을/를						
10715	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2317	12231112111	응고	경직	硬直	을/를				생태계	生態系	을/를						
10716	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2317	12231112111	응고	경직	硬直	을/를	1009	1211122	의견	생각	考え	을/를						
10717	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2317	12231112111	응고	경직	硬直	을/를	1683	12212511	사귐	관계	関係	을/를						
10718	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2391	122321131	출생	탄생	誕生	을/를	1020	1211131	논리	이론	理論	을/를						
10719	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2394	122321141	성장	발전	発展	을/를	1009	1211122	의견	생각	考え	을/를						
10720	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2394	122321141	성장	발전	発展	을/를	1020	1211131	논리	이론	理論	을/를						
10721	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2394	122321141	성장	발전	発展	을/를	1516	1221191433	제안	제의	提案	을/를						
10722	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2394	122321141	성장	발전	発展	을/를	1683	12212511	사귐	관계	関係	을/를						
10723	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2394	122321141	성장	발전	発展	을/를	1717	122125211	계약	협정	協定	을/를						
10724	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2430	12315	보존	유지	維持	을/를				생태계	生態系	을/를						
10725	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2430	12315	보존	유지	維持	을/를	1009	1211122	의견	생각	考え	을/를						
10726	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2430	12315	보존	유지	維持	을/를	1683	12212511	사귐	관계	関係	을/를						
10727	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2430	12315	보존	유지	維持	을/를	1717	122125211	계약	협정	協定	을/를						
10728	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2430	12315	보존	유지	維持	을/를	2406	1223221	호흡	호흡	呼吸	을/를						
10729	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2430	12315	보존	유지	維持	을/를	2491	1234121	품질	질	質	을/를						
10730	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2453	123335	영향	반영	反映	을/를	1020	1211131	논리	이론	理論	을/를						
10731	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2463	123361	적합	조화	調和	을/를				생태계	生態系	을/를						
10732	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2522	1235124	혼란	교란	撹乱	을/를				생태계	生態系	을/를						
10733	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2522	1235124	혼란	교란	撹乱	을/를	1009	1211122	의견	생각	考え	을/를						
10734	0	0	12212624	16	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2522	1235124	혼란	교란	撹乱	을/를	1683	12212511	사귐	관계	関係	을/를						
10735	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2091	1222232	화<작용>	가속화	加速化	을/를	1033	121113C	문제	문제	問題	을/를						
10736	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2091	1222232	화<작용>	단일화	単一化	을/를	1033	121113C	문제	문제	問題	을/를						
10737	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2091	1222232	화<작용>	단일화	単一化	을/를	344	11113333	본인	후보	候補	을/를						
10738	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2091	1222232	화<작용>	일원화	一元化	을/를	344	11113333	본인	후보	候補	을/를						
10739	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2091	1222232	화<작용>	합리화	合理化	을/를	1033	121113C	문제	문제	問題	을/를						
10740	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2091	1222232	화<작용>	합리화	合理化	을/를	2514	1235115	작황	영역	領域	을/를						
10741	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	374	1112211	기업	기업	企業	이/가	2281	12222A221	확대	대형화	大型化	을/를	1033	121113C	문제	문제	問題	을/를						
10742	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	380	1112221	정당	야당	野党	이/가	2091	1222232	화<작용>	단일화	単一化	을/를	1033	121113C	문제	문제	問題	을/를						
10743	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	380	1112221	정당	야당	野党	이/가	2091	1222232	화<작용>	단일화	単一化	을/를	344	11113333	본인	후보	候補	을/를						
10744	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	380	1112221	정당	야당	野党	이/가	2091	1222232	화<작용>	일원화	一元化	을/를	344	11113333	본인	후보	候補	을/를						
10745	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	380	1112221	정당	야당	野党	이/가	2281	12222A221	확대	대형화	大型化	을/를	1033	121113C	문제	문제	問題	을/를						
10746	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	가속화	加速化	을/를	1033	121113C	문제	문제	問題	을/를						
10747	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	단일화	単一化	을/를	1033	121113C	문제	문제	問題	을/를						
10748	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	단일화	単一化	을/를	344	11113333	본인	후보	候補	을/를						
10749	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	일원화	一元化	을/를	344	11113333	본인	후보	候補	을/를						
10750	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	합리화	合理化	을/를	1033	121113C	문제	문제	問題	을/를						
10751	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2091	1222232	화<작용>	합리화	合理化	을/를	2514	1235115	작황	영역	領域	을/를						
10752	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2281	12222A221	확대	대형화	大型化	을/를	1033	121113C	문제	문제	問題	을/를						
10753	0	0	12212624	17	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2281	12222A221	확대	대형화	大型化	을/를	344	11113333	본인	후보	候補	을/를						
10754	0	0	12212624	18	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2110	12222411	운동	작동	作動	을/를	988	11322911	탈것(본체(땅))	트럭	トラック	을/를						
10755	0	0	12212624	18	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2126	12222423	멈춤	정지	停止	을/를	5	11111	인간			을/를						
10756	0	0	12212624	18	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	2126	12222423	멈춤	정지	停止	을/를	988	11322911	탈것(본체(땅))	트럭	トラック	을/를						
10757	0	0	12212624	19	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1490	122118224	기록(활동)	등록	登録	을/를	5	11111	인간			을/를						
10758	0	0	12212624	19	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1616	122123111	입적	입적	入籍	을/를	5	11111	인간			을/를						
10759	0	0	12212624	19	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1623	122123132	복귀	복귀	復帰	을/를	5	11111	인간			을/를						
10760	0	0	12212624	19	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1631	12212324	퇴임	퇴직	退職	을/를	5	11111	인간			을/를						
10761	0	0	12212624	19	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1636	122123312	재학	정학	停学	을/를	5	11111	인간			을/를						
10762	0	0	12212624	19	pv-t			叫,使,要	させる	시키다	5	11111	인간			이/가	1637	122123313	전학	전학	転学	을/를	5	11111	인간			을/를						
