#GT	SS	Type	Remarks
#
# Corenet Mappings marked with synonym/hypernym/hyponym
# New additions marked with new.  
#
#2426	13740591-n	synonym
#
# IDs above 3000 only exist in corenet
#
579	13895262-n	synonym
580	02463403-n	new
580	05555688-n	synonym
581	05548840-n	synonym
582	05557500-n	synonym
582	05558717-n	synonym
583	05549576-n	synonym
584	02463611-n	synonym
584	02463810-n	synonym
584	05556325-n	synonym
584	05559727-n	synonym
585	02157557-n	synonym
585	13918274-n	synonym
586	05216365-n	hypernym
587	05554405-n	synonym
588	05556595-n	synonym
589	05558555-n	synonym
590	05560244-n	synonym
592	05563770-n	synonym
593	02468368-n	synonym
594	05564590-n	synonym
595	05584928-n	synonym
596	05565696-n	synonym
597	02440250-n	hypernym
598	05566504-n	synonym
600	05562249-n	synonym
601	02464065-n	synonym
601	05562595-n	synonym
602	02462828-n	synonym
602	05561390-n	synonym
602	05562756-n	synonym
602	05562902-n	synonym
603	05563266-n	synonym
604	05594822-n	synonym
605	02440523-n	synonym
605	05577190-n	synonym
606	05576950-n	synonym
607	05566097-n	hypernym
607	05577410-n	synonym
608	05566097-n	synonym
608	05566504-n	hyponym
608	05577410-n	hyponym
609	05595083-n	synonym
611	02151625-n	synonym
611	05309965-n	synonym
612	02466132-n	synonym
613	01898328-n	synonym
615	05298729-n	synonym
616	05528060-n	synonym
617	05329215-n	synonym
618	05511286-n	synonym
619	05333259-n	synonym
620	05513302-n	synonym
620	11675842-n	synonym
621	05462315-n	synonym
622	05327767-n	synonym
623	05426243-n	synonym
624	05269401-n	new
624	05289297-n	synonym
626	05238282-n	synonym
627	05238282-n	synonym
628	05278922-n	synonym
629	01903756-n	synonym
630	09260218-n	synonym
631	01903756-n	hypernym
632	01903110-n	synonym
632	01903234-n	hypernym
633	01900150-n	synonym
633	05254393-n	synonym
633	05254795-n	synonym
634	05254795-n	new
634	05255578-n	synonym
634	05256085-n	hyponym
635	05313535-n	hyponym
635	05314919-n	synonym
636	01901828-n	synonym
636	02416270-n	hyponym
636	05261566-n	hyponym
636	13090594-n	synonym
637	05255578-n	synonym
638	01896031-n	synonym
638	01898459-n	synonym
640	05269901-n	synonym
642	05282746-n	synonym
643	05304932-n	synonym
645	05584265-n	synonym
646	01325417-n	synonym
646	05607001-n	synonym
647	05307091-n	synonym
649	05399847-n	synonym
650	14853947-n	hypernym
651	05405751-n	synonym
652	05405139-n	synonym
653	05399034-n	synonym
655	05405946-n	synonym
656	05407119-n	synonym
657	05404728-n	hypernym
658	05404728-n	hypernym
659	05416048-n	synonym
659	14567134-n	synonym
660	05416198-n	synonym
661	05415395-n	hypernym
661	13466586-n	hypernym
662	05417472-n	synonym
663	09262798-n	synonym
663	09262955-n	synonym
663	14231207-n	synonym
664	14853947-n	hypernym
665	14853947-n	synonym
666	14854262-n	synonym
667	14855724-n	synonym
668	14877585-n	hypernym
669	00118733-n	synonym
670	01460457-n	synonym
670	01461315-n	hyponym
671	00017222-n	synonym
672	00017222-n	new
673	13103750-n	synonym
674	12301180-n	new
674	12651821-n	synonym
675	13104059-n	hypernym
676	12102133-n	synonym
677	13085864-n	synonym
678	11665372-n	synonym
679	13121544-n	synonym
681	11537506-n	synonym
682	12992464-n	synonym
683	13077033-n	synonym
683	13077295-n	hyponym
684	12997919-n	synonym
685	01348530-n	synonym
686	00017222-n	hypernym
688	07719437-n	synonym
688	13164583-n	synonym
689	11552594-n	synonym
689	13108481-n	new
690	13125117-n	synonym
692	12136206-n	synonym
692	13129165-n	synonym
692	13130305-n	synonym
692	13163471-n	synonym
692	13163649-n	synonym
693	13111504-n	synonym
695	13165646-n	synonym
696	13152742-n	synonym
697	11669335-n	synonym
697	11669921-n	synonym
698	11669335-n	synonym
698	11669921-n	synonym
698	11672269-n	synonym
699	11669335-n	synonym
699	11669921-n	synonym
699	11672269-n	synonym
701	07294550-n	new
701	11685091-n	synonym
701	13135832-n	synonym
702	11683989-n	synonym
703	13133613-n	synonym
704	13162297-n	synonym
705	00006484-n	synonym
707	00019128-n	synonym
708	00020827-n	hypernym
709	00020827-n	hypernym
709	03570709-n	synonym
709	07935504-n	new
710	14622893-n	synonym
710	14627820-n	new
711	14619225-n	synonym
712	00020827-n	hypernym
713	15046900-n	synonym
714	14625458-n	synonym
715	13371489-n	new
715	14627081-n	synonym
715	14638799-n	new
716	14627246-n	synonym
717	14642417-n	synonym
718	14627246-n	hypernym
720	14607521-n	hypernym
721	14618253-n	synonym
722	07813107-n	synonym
723	14662574-n	synonym
724	14688500-n	synonym
725	14699752-n	synonym
726	14814616-n	synonym
727	09416076-n	synonym
727	14696793-n	synonym
729	04326084-n	synonym
729	09416076-n	synonym
730	15019030-n	synonym
731	14842992-n	synonym
732	14818238-n	hypernym
733	00021265-n	synonym
734	14793921-n	synonym
735	14994328-n	hypernym
737	14839846-n	synonym
738	13556893-n	synonym
739	14769160-n	synonym
740	13552270-n	synonym
740	14889479-n	synonym
741	14583670-n	synonym
741	14956661-n	synonym
742	04694441-n	synonym
743	15032376-n	synonym
744	09308398-n	synonym
744	14915184-n	synonym
745	15046900-n	hypernym
746	14940100-n	synonym
746	14940386-n	synonym
748	07935504-n	synonym
748	09225146-n	synonym
748	14845743-n	synonym
748	14847357-n	synonym
749	07935504-n	hypernym
750	13771404-n	synonym
751	09229709-n	synonym
752	14607521-n	synonym
753	14980579-n	synonym
754	14645346-n	synonym
755	14940100-n	hypernym
755	14940386-n	hypernym
756	14481080-n	synonym
757	14841267-n	synonym
758	15055442-n	synonym
759	14877585-n	hypernym
760	00021939-n	synonym
761	00022903-n	synonym
762	00032613-n	synonym
763	02745091-n	synonym
763	03076708-n	synonym
763	03748886-n	synonym
763	03835412-n	synonym
763	04007894-n	new
764	02200686-v	synonym
764	03408721-n	synonym
764	13265011-n	synonym
764	13268842-n	synonym
765	00227595-n	new
765	13270373-n	synonym
766	08463969-n	synonym
766	13370448-n	synonym
767	04007894-n	synonym
768	02924023-n	synonym
768	02964389-n	new
768	03679986-n	synonym
769	13331778-n	new
769	14580897-n	hypernym
770	06255613-n	synonym
770	06255777-n	synonym
770	14800979-n	new
770	14974264-n	synonym
771	14943580-n	synonym
772	04322387-n	synonym
772	14943580-n	synonym
772	15098161-n	new
773	15098161-n	new
773	15101854-n	synonym
775	04326084-n	synonym
776	14804175-n	synonym
777	14881303-n	synonym
778	14670639-n	synonym
780	03493792-n	synonym
780	04189392-n	new
780	14804797-n	new
781	03375694-n	synonym
783	14866889-n	synonym
783	14959058-n	new
784	14759722-n	synonym
786	14902141-n	synonym
787	14898470-n	synonym
787	15006258-n	synonym
788	14902141-n	hypernym
789	14966667-n	synonym
790	07847198-n	hyponym
790	14787707-n	synonym
790	14968402-n	hyponym
791	14953091-n	synonym
793	14875077-n	synonym
794	14875077-n	hypernym
795	14875077-n	hypernym
796	14875077-n	hypernym
797	14859344-n	synonym
798	07800091-n	synonym
799	14583670-n	synonym
799	14856263-n	synonym
799	14857497-n	synonym
799	14858292-n	synonym
799	14956661-n	synonym
800	03247620-n	synonym
801	03247620-n	synonym
801	03808564-n	new
801	03850966-n	new
802	14806838-n	hypernym
803	14980215-n	synonym
805	03113152-n	synonym
806	04253437-n	synonym
807	03176084-n	synonym
808	15050011-n	synonym
809	03875218-n	synonym
810	14985383-n	synonym
811	14702416-n	synonym
812	15016314-n	synonym
815	04426788-n	synonym
816	03309808-n	synonym
817	03051540-n	synonym
818	02728440-n	synonym
818	02898585-n	new
818	03051540-n	synonym
818	03113835-n	new
818	03419014-n	synonym
818	04508949-n	new
819	04453666-n	synonym
820	02854739-n	synonym
821	02728440-n	hypernym
821	03051540-n	hypernym
821	03419014-n	hypernym
821	04446162-n	hypernym
822	03051540-n	hypernym
823	03051540-n	hypernym
824	03441112-n	synonym
824	03490324-n	synonym
825	03381126-n	synonym
825	03540267-n	synonym
825	04378956-n	new
826	02784998-n	synonym
826	02827606-n	new
826	04087899-n	synonym
827	03797182-n	synonym
827	03815482-n	synonym
828	03815615-n	synonym
829	03502042-n	synonym
830	03314378-n	synonym
830	03424325-n	hyponym
830	03724870-n	synonym
830	03725035-n	synonym
830	04572121-n	hyponym
831	02671780-n	hypernym
832	03497657-n	synonym
832	04441528-n	synonym
832	04498389-n	new
833	03380867-n	synonym
834	02671780-n	synonym
834	03405595-n	synonym
836	03430959-n	hypernym
837	02820210-n	synonym
838	07556637-n	synonym
838	07572353-n	new
838	07573696-n	new
839	07556637-n	hypernym
840	07802417-n	synonym
840	12141495-n	synonym
841	07707451-n	synonym
841	12212361-n	synonym
842	02512053-n	new
842	07776866-n	synonym
843	02512053-n	hyponym
843	07649854-n	hyponym
843	07840804-n	hyponym
844	07573453-n	synonym
845	07709881-n	synonym
846	07809368-n	synonym
846	07810907-n	synonym
847	07557434-n	synonym
847	07565083-n	synonym
848	07804323-n	synonym
849	07699584-n	synonym
850	07572353-n	synonym
850	07679356-n	synonym
851	07923748-n	synonym
852	07557434-n	hypernym
853	05790758-n	hypernym
853	07555863-n	hypernym
854	07705931-n	synonym
855	07631834-n	synonym
857	07881800-n	synonym
858	07933274-n	synonym
858	07934530-n	new
859	07923748-n	hyponym
859	07929519-n	hyponym
860	02370360-n	synonym
860	07844604-n	new
860	07845335-n	synonym
861	07884567-n	synonym
861	07901587-n	new
862	04442831-n	synonym
862	12907465-n	synonym
862	12907857-n	synonym
863	04341686-n	synonym
864	03544360-n	synonym
865	03259505-n	new
865	03478756-n	new
865	03544360-n	synonym
865	03547054-n	new
865	03751590-n	synonym
865	04146050-n	new
865	04233124-n	new
865	08559508-n	new
866	00021939-n	hypernym
867	03544360-n	synonym
868	03003730-n	synonym
868	03290771-n	new
868	03619890-n	new
868	03691817-n	new
868	03841666-n	new
868	04105893-n	synonym
868	05392744-n	synonym
869	03479952-n	synonym
869	03895585-n	synonym
870	04298308-n	synonym
871	03366630-n	synonym
871	03892178-n	synonym
872	02777734-n	synonym
872	02777927-n	synonym
873	03365991-n	new
873	03544360-n	hypernym
873	03751590-n	hypernym
874	03544360-n	synonym
875	03546235-n	synonym
875	04105068-n	synonym
876	08684769-n	synonym
877	03726993-n	synonym
878	03327234-n	synonym
878	04546855-n	synonym
878	04547592-n	synonym
878	04547821-n	synonym
879	04587648-n	synonym
880	02798574-n	synonym
880	03365592-n	synonym
881	03387016-n	synonym
881	03570372-n	synonym
882	03544360-n	hypernym
882	03751590-n	hypernym
883	03076708-n	hypernym
884	03221720-n	hyponym
884	03544360-n	hypernym
884	04587648-n	hyponym
885	03151077-n	new
885	04411264-n	synonym
885	07009640-n	new
886	02902079-n	synonym
886	02951843-n	synonym
887	03727837-n	synonym
888	04038727-n	synonym
888	04081044-n	synonym
889	03417345-n	synonym
891	03221720-n	synonym
891	03427296-n	synonym
892	03327234-n	synonym
893	03563967-n	synonym
893	04060904-n	new
895	03405725-n	synonym
896	03179701-n	synonym
897	03001627-n	synonym
897	04161981-n	synonym
898	02797692-n	synonym
898	03793186-n	synonym
898	04081044-n	synonym
899	03015254-n	synonym
901	02686379-n	hyponym
901	03294048-n	hypernym
901	03509025-n	hyponym
902	03405725-n	hypernym
903	03636248-n	synonym
903	03636649-n	synonym
904	02880940-n	new
904	02974697-n	synonym
904	04060904-n	synonym
905	02876657-n	synonym
905	03133415-n	synonym
905	03141612-n	synonym
905	03950228-n	new
905	04476259-n	synonym
906	02795169-n	synonym
906	02883344-n	hypernym
906	02909870-n	new
906	02946921-n	synonym
906	04493381-n	synonym
906	07266776-n	synonym
907	02883344-n	synonym
907	03937437-n	new
907	08463063-n	new
907	10786033-n	new
908	02769748-n	new
908	03291819-n	synonym
909	02801938-n	synonym
910	03202622-n	synonym
911	03147509-n	synonym
911	03206908-n	synonym
911	03241496-n	synonym
911	03361945-n	synonym
911	03438257-n	new
911	03959485-n	synonym
912	03612814-n	synonym
912	03722827-n	synonym
912	04139140-n	synonym
913	04284002-n	synonym
914	04381994-n	hypernym
915	04516672-n	synonym
917	02783161-n	new
917	04608567-n	hyponym
917	06258852-n	hyponym
919	03189707-n	new
919	06415419-n	new
919	13583030-n	synonym
920	02870092-n	new
920	06449735-n	new
920	06589574-n	synonym
920	06591815-n	new
921	02777292-n	new
921	02857023-n	new
921	03964744-n	synonym
921	03980478-n	new
921	04454240-n	new
922	01255302-n	new
922	03800933-n	synonym
923	03249569-n	new
923	03800933-n	synonym
924	02694662-n	hyponym
924	02824448-n	synonym
924	03945615-n	synonym
924	04444121-n	new
926	07202579-n	synonym
926	07262579-n	synonym
926	07270179-n	synonym
927	03444942-n	new
927	06706676-n	new
927	06882561-n	synonym
928	03455488-n	synonym
929	03354903-n	synonym
929	04301140-n	synonym
931	03959936-n	new
931	07273136-n	synonym
932	06500937-n	new
932	06518719-n	synonym
932	13416345-n	new
933	03233423-n	synonym
934	13384557-n	synonym
934	13384877-n	synonym
934	13385216-n	synonym
934	13673455-n	new
935	04159058-n	synonym
935	04299963-n	synonym
935	06705984-n	synonym
936	03975232-n	synonym
936	05912552-n	new
937	01675963-v	synonym
937	02681518-n	synonym
937	03169390-n	synonym
937	03320735-n	synonym
937	03354350-n	synonym
937	03420440-n	synonym
938	00027807-n	synonym
938	04306847-n	hyponym
938	06696483-n	synonym
939	03169390-n	hypernym
940	04451818-n	synonym
941	03081021-n	hyponym
941	04451818-n	hyponym
942	04451818-n	synonym
943	02949356-n	synonym
943	03623556-n	synonym
943	03938037-n	synonym
943	04057047-n	new
943	04234160-n	synonym
945	03322940-n	synonym
945	04208210-n	new
946	04295081-n	synonym
947	03351434-n	synonym
948	03081021-n	hyponym
948	04451818-n	hyponym
949	00173761-n	hypernym
949	03848348-n	hyponym
950	00173761-n	hypernym
950	03533654-n	hyponym
951	00173761-n	hypernym
952	03081021-n	hyponym
952	04451818-n	hyponym
953	03533972-n	new
953	04036155-n	synonym
954	04574999-n	hyponym
955	04317420-n	synonym
956	02836392-n	synonym
956	03064758-n	synonym
957	04594218-n	synonym
958	02999410-n	synonym
958	03106110-n	new
958	03336839-n	synonym
959	03819994-n	synonym
959	04568557-n	synonym
960	00173761-n	hypernym
961	02753044-n	new
961	02866578-n	new
961	03304730-n	new
961	03493664-n	synonym
961	03773504-n	new
961	04090263-n	new
961	04099429-n	new
961	04206356-n	new
961	04565375-n	synonym
961	04566257-n	synonym
961	07246932-n	synonym
961	07451463-n	new
961	10559192-n	new
962	03699975-n	synonym
963	03699975-n	synonym
964	03789946-n	synonym
965	03699975-n	hypernym
966	03431243-n	synonym
966	04111190-n	hyponym
967	02749790-n	synonym
968	03269401-n	synonym
968	03436182-n	new
969	03269401-n	synonym
969	03528263-n	new
970	03820728-n	new
970	06260121-n	new
970	06271778-n	synonym
971	03082979-n	synonym
971	03918480-n	new
972	03269401-n	hypernym
973	03088707-n	synonym
974	03852280-n	synonym
975	02942699-n	synonym
976	03709206-n	synonym
976	04403638-n	synonym
977	04272054-n	synonym
978	03852280-n	synonym
979	03773035-n	synonym
980	03094159-n	hyponym
980	03656484-n	synonym
981	03081021-n	hypernym
981	03852031-n	new
982	03733925-n	synonym
983	03733925-n	hypernym
984	03046257-n	hyponym
984	04437953-n	synonym
985	03733925-n	hypernym
986	03100490-n	synonym
987	03100490-n	hypernym
987	04524313-n	new
988	02739889-n	new
988	02958343-n	new
988	03389761-n	new
988	03790512-n	new
988	04310018-n	new
988	04389033-n	new
988	04524313-n	new
988	04576211-n	synonym
989	02858304-n	new
989	02965216-n	new
989	04147183-n	new
989	04194289-n	synonym
989	04530566-n	synonym
989	04610013-n	new
990	02691156-n	synonym
990	03541923-n	new
990	03773504-n	new
990	03888257-n	new
990	04137444-n	new
991	03100490-n	hypernym
992	03487090-n	new
992	04574999-n	hypernym
993	03512911-n	new
993	03548626-n	new
993	03642928-n	new
993	03726760-n	new
993	04127904-n	hyponym
994	02688443-n	hyponym
1002	05984936-n	new
1005	05984287-n	synonym
1005	05999134-n	synonym
1006	05815517-n	synonym
1006	05996646-n	synonym
1006	05999540-n	new
1008	00023271-n	hyponym
1008	00949619-n	new
1008	05612358-n	hyponym
1008	05614657-n	new
1008	05616786-n	new
1008	05617107-n	hyponym
1008	05618849-n	new
1008	05816287-n	hyponym
1008	05817145-n	hyponym
1008	05926236-n	hyponym
1008	05984287-n	hyponym
1008	05984584-n	new
1009	05837957-n	new
1009	05945642-n	synonym
1009	05989479-n	new
1009	06210791-n	new
1009	06598915-n	new
1009	06782019-n	new
1010	01058574-v	synonym
1010	06268567-n	synonym
1010	06765044-n	synonym
1011	05952979-n	new
1011	05989479-n	synonym
1011	05998724-n	synonym
1011	06109227-n	new
1012	05989479-n	synonym
1012	06268567-n	new
1013	06599788-n	synonym
1014	06208021-n	new
1014	06217103-n	new
1014	06218623-n	new
1014	06655388-n	synonym
1014	08377085-n	new
1014	08417572-n	new
1014	14438898-n	new
1015	05954481-n	synonym
1015	06782019-n	new
1016	01828736-v	synonym
1016	05837850-n	new
1016	05916739-n	new
1016	05945642-n	new
1017	05797473-n	new
1017	05833840-n	new
1017	05837850-n	synonym
1018	00588888-v	synonym
1020	05664069-n	synonym
1020	05871618-n	synonym
1020	06163751-n	hyponym
1021	05793210-n	synonym
1021	05793554-n	new
1021	05871362-n	new
1021	05872982-n	new
1021	05874232-n	synonym
1021	06639563-n	synonym
1022	05817396-n	synonym
1022	13943968-n	new
1024	04783445-n	synonym
1024	13955341-n	synonym
1024	13955461-n	new
1025	00752298-n	synonym
1025	00753973-n	hyponym
1025	01654271-v	synonym
1026	05813457-n	synonym
1027	04675777-n	new
1027	05835747-n	synonym
1027	05836275-n	synonym
1027	05836598-n	synonym
1027	05936704-n	new
1027	05944686-n	new
1027	14482968-n	new
1028	00931852-v	synonym
1028	00932324-v	synonym
1028	00932636-v	synonym
1028	05919866-n	new
1028	05920791-n	synonym
1029	06601327-n	synonym
1029	06604066-n	new
1030	05812038-n	new
1030	05920159-n	synonym
1030	06606618-n	synonym
1030	06606808-n	new
1031	05891572-n	new
1031	06468640-n	synonym
1031	06468749-n	synonym
1031	06468951-n	synonym
1032	05920272-n	synonym
1032	06485261-n	new
1032	06599788-n	synonym
1032	06755454-n	new
1033	05169242-n	new
1033	05671325-n	synonym
1033	05687338-n	synonym
1033	05688397-n	synonym
1033	05814291-n	new
1033	05814650-n	new
1033	06783768-n	synonym
1033	06784003-n	synonym
1033	07289014-n	synonym
1033	07372565-n	hyponym
1033	14410605-n	synonym
1034	06672953-n	synonym
1035	00172710-n	hyponym
1035	00174412-n	new
1035	00949619-n	new
1035	00950858-n	new
1035	01024811-n	new
1035	04718563-n	new
1035	04928903-n	synonym
1035	04931733-n	synonym
1035	05616786-n	new
1035	05660268-n	synonym
1035	05661400-n	hyponym
1035	05665146-n	new
1035	05794057-n	new
1035	05943300-n	new
1035	06261744-n	new
1035	06474122-n	new
1035	06788785-n	hyponym
1036	05728678-n	new
1036	05907682-n	new
1036	06482868-n	synonym
1036	06536853-n	new
1036	06656408-n	new
1036	07162194-n	synonym
1036	07162680-n	synonym
1037	03574004-n	synonym
1037	03727605-n	new
1037	03841417-n	new
1037	04424218-n	new
1037	06269396-n	new
1038	00610592-n	new
1038	06364641-n	new
1040	06377442-n	synonym
1040	07092592-n	synonym
1041	06381869-n	hypernym
1042	07092592-n	synonym
1043	06369829-n	hypernym
1043	06371413-n	synonym
1043	07221094-n	hypernym
1044	03833065-n	hyponym
1044	06367879-n	synonym
1045	06376154-n	synonym
1045	07007945-n	synonym
1045	07012135-n	synonym
1046	00047745-n	new
1046	00063014-n	new
1046	00998886-v	hyponym
1046	02471690-v	synonym
1046	06156752-n	new
1046	06502378-n	synonym
1046	06636524-n	synonym
1046	06647206-n	hypernym
1047	05835747-n	new
1047	06156968-n	new
1048	03876519-n	synonym
1049	00936194-n	synonym
1049	00937656-n	synonym
1049	00942234-n	synonym
1049	01256157-v	synonym
1049	01684337-v	synonym
1049	02973558-n	new
1050	00609868-n	new
1050	00935005-n	synonym
1050	03572449-n	new
1051	06403969-n	synonym
1052	03668642-n	synonym
1052	03925226-n	synonym
1052	03931044-n	new
1053	03924069-n	new
1054	00543233-n	synonym
1054	05718935-n	new
1054	07020895-n	synonym
1054	08248856-n	new
1055	06269396-n	new
1055	07037465-n	synonym
1056	07050952-n	synonym
1058	01719302-v	synonym
1058	07006712-n	synonym
1059	07026352-n	synonym
1060	07020538-n	synonym
1061	03931044-n	new
1061	06262567-n	hyponym
1061	06277803-n	hyponym
1061	07007945-n	new
1062	06282651-n	synonym
1062	06904748-n	new
1062	06929279-n	new
1062	06940001-n	new
1063	06282651-n	hypernym
1064	06282651-n	synonym
1064	06283764-n	new
1064	06286395-n	new
1064	06695862-n	new
1064	06722453-n	new
1064	06738162-n	new
1064	06929742-n	new
1064	06930093-n	new
1064	06930427-n	new
1064	07152259-n	new
1064	07238694-n	new
1064	07277697-n	new
1065	06333653-n	new
1065	06337693-n	new
1065	06338908-n	synonym
1066	06333653-n	new
1066	06336904-n	hyponym
1066	06337202-n	hyponym
1066	06337307-n	hyponym
1066	06337693-n	new
1067	06343520-n	synonym
1067	06343971-n	hyponym
1067	06344461-n	new
1068	06338908-n	hypernym
1068	06845599-n	new
1069	06425065-n	hyponym
1069	07309599-n	new
1069	13597280-n	new
1070	07110457-n	synonym
1070	07133701-n	new
1070	07135734-n	synonym
1070	07139316-n	new
1071	05814291-n	synonym
1071	06599788-n	synonym
1072	07289956-n	synonym
1073	00928959-v	hyponym
1073	00941990-v	hyponym
1073	00952524-v	hyponym
1073	00963570-v	synonym
1073	01009240-v	synonym
1073	01066775-v	hyponym
1073	06283764-n	synonym
1073	06304576-n	hyponym
1073	06738162-n	hyponym
1073	07109730-n	hyponym
1074	06400271-n	synonym
1075	07172557-n	synonym
1076	07152463-n	new
1076	07153838-n	hypernym
1077	04650201-n	synonym
1078	06789215-n	synonym
1079	07072698-n	synonym
1080	06282651-n	hypernym
1082	06285090-n	synonym
1083	06316048-n	synonym
1084	06286395-n	synonym
1085	07260175-n	synonym
1086	07111711-n	synonym
1087	04981941-n	synonym
1087	07111047-n	synonym
1088	00745187-v	synonym
1088	00978549-v	synonym
1088	07110615-n	synonym
1088	07128946-n	new
1089	04986147-n	synonym
1089	07082573-n	synonym
1089	07083958-n	synonym
1089	07084166-n	synonym
1090	06177450-n	hypernym
1091	07276018-n	synonym
1092	06360314-n	synonym
1092	06830997-n	new
1093	06359877-n	synonym
1093	06828818-n	new
1094	06825120-n	synonym
1095	06350274-n	synonym
1096	06353445-n	synonym
1096	06808493-n	synonym
1097	06350274-n	synonym
1098	06799485-n	synonym
1099	06806469-n	synonym
1100	06811625-n	hyponym
1100	06817623-n	synonym
1101	06817623-n	synonym
1102	07270179-n	synonym
1104	06999647-n	hyponym
1104	07000195-n	hyponym
1104	08266235-n	hyponym
1105	03186399-n	new
1105	03720163-n	new
1105	03876519-n	hyponym
1105	06999647-n	new
1106	07002992-n	synonym
1106	08266235-n	synonym
1107	00615182-n	hyponym
1107	00995286-v	hyponym
1107	06816106-n	hyponym
1108	06731802-n	new
1108	06732169-n	synonym
1109	03217458-n	synonym
1109	06470073-n	synonym
1110	06285090-n	synonym
1111	06285090-n	synonym
1111	06362953-n	new
1111	06409752-n	new
1111	06624161-n	new
1111	07072434-n	new
1111	07196075-n	new
1112	06285090-n	synonym
1113	00183505-n	new
1113	06624161-n	new
1113	06687883-n	new
1113	13403331-n	synonym
1114	06624161-n	synonym
1114	06627938-n	new
1115	06589574-n	synonym
1116	06681551-n	synonym
1117	03822171-n	synonym
1117	06267145-n	synonym
1117	06595056-n	new
1118	03704210-n	synonym
1118	06593296-n	new
1118	06595351-n	synonym
1119	02870092-n	synonym
1119	06410904-n	synonym
1119	06461609-n	new
1120	06481320-n	synonym
1120	06495000-n	new
1121	08266849-n	synonym
1123	04846770-n	synonym
1125	00416216-n	synonym
1125	05955323-n	synonym
1126	04850589-n	synonym
1127	05956019-n	synonym
1127	06663617-n	synonym
1128	04847298-n	synonym
1129	00747029-n	synonym
1130	04876985-n	synonym
1131	04877530-n	synonym
1133	04849759-n	synonym
1134	14440035-n	hypernym
1135	04877264-n	hypernym
1136	04840715-n	synonym
1136	14474435-n	synonym
1138	05726093-n	synonym
1138	05941423-n	synonym
1138	05943066-n	synonym
1138	05946687-n	synonym
1139	00687926-v	synonym
1139	04784142-n	synonym
1139	04806067-n	synonym
1139	04895773-n	synonym
1141	04849241-n	synonym
1142	04852088-n	synonym
1143	00767477-n	synonym
1143	04827957-n	synonym
1144	06240244-n	new
1144	08081668-n	synonym
1144	08095647-n	new
1146	00083585-n	synonym
1146	06514093-n	new
1146	15121406-n	new
1147	05816287-n	new
1147	05816622-n	new
1147	05818741-n	hyponym
1147	06637677-n	synonym
1147	06651577-n	hyponym
1147	06726158-n	new
1147	06803157-n	new
1147	07248801-n	new
1147	08462320-n	synonym
1148	06207199-n	synonym
1149	07133701-n	new
1149	07223170-n	synonym
1149	07223450-n	new
1149	14438693-n	new
1149	14438898-n	new
1150	04687333-n	new
1150	04808639-n	new
1150	04808965-n	synonym
1150	06200617-n	synonym
1152	06207199-n	new
1152	14435809-n	synonym
1152	14437386-n	new
1152	14438788-n	synonym
1152	14438898-n	new
1153	14439012-n	synonym
1153	14441230-n	synonym
1155	04931267-n	new
1155	05669350-n	new
1155	05902872-n	new
1155	05904010-n	new
1155	05904135-n	new
1155	05904313-n	new
1155	08050678-n	new
1155	08164585-n	new
1155	08435388-n	synonym
1156	00611972-n	new
1156	01124508-n	new
1156	08367880-n	synonym
1156	13963192-n	new
1158	05663671-n	synonym
1158	13992738-n	new
1159	00611972-n	synonym
1159	05663671-n	new
1159	07148573-n	new
1160	05203649-n	new
1160	08199025-n	synonym
1162	05846054-n	new
1162	06652242-n	hypernym
1162	06664051-n	new
1162	06788565-n	hypernym
1163	06532330-n	new
1163	06533648-n	new
1163	06564387-n	new
1163	08441203-n	synonym
1164	06773434-n	synonym
1164	06775086-n	new
1166	05158296-n	new
1166	05175904-n	hypernym
1166	05177285-n	synonym
1166	05181199-n	hypernym
1166	05181513-n	synonym
1166	05181754-n	synonym
1166	13240514-n	new
1166	13286801-n	new
1166	13341756-n	hypernym
1166	13949802-n	new
1167	00719494-n	hypernym
1167	01129920-n	synonym
1168	08364959-n	new
1168	08366753-n	synonym
1169	08366753-n	synonym
1170	00087663-n	synonym
1170	01098698-n	synonym
1170	13421832-n	new
1171	13365286-n	hyponym
1173	13255145-n	synonym
1174	01122149-n	synonym
1176	03730153-n	new
1176	13461162-n	synonym
1177	01057200-n	synonym
1177	01061029-n	synonym
1177	01184453-v	synonym
1177	02297948-v	hyponym
1177	13563522-n	synonym
1178	13286801-n	new
1178	13407844-n	synonym
1179	05142863-n	new
1179	05157574-n	hypernym
1179	05157732-n	hypernym
1179	05159725-n	hypernym
1179	13254805-n	synonym
1180	07298982-n	new
1180	07420538-n	hypernym
1180	07420671-n	synonym
1182	13285714-n	synonym
1182	13408023-n	synonym
1182	13408641-n	synonym
1183	13327231-n	new
1183	13396054-n	synonym
1183	14490564-n	synonym
1185	05145118-n	synonym
1185	13275847-n	new
1185	13413493-n	new
1186	13275847-n	synonym
1186	13277886-n	synonym
1186	13365286-n	new
1186	13396861-n	new
1188	13353607-n	hypernym
1188	13356002-n	synonym
1188	13358549-n	new
1189	13244109-n	hypernym
1189	13329641-n	new
1189	13353280-n	synonym
1189	13353858-n	synonym
1189	13370938-n	new
1190	01098698-n	new
1190	05869584-n	new
1190	13270648-n	new
1190	13356112-n	new
1190	13384557-n	synonym
1190	13385216-n	synonym
1190	13386614-n	new
1190	13661273-n	new
1191	13333833-n	synonym
1191	13337770-n	new
1191	13342135-n	synonym
1191	13417071-n	new
1192	13308999-n	synonym
1192	13315999-n	new
1194	13279262-n	synonym
1195	13283764-n	synonym
